#This file is automatically generated by https://epg.pw and is mainly used to test the accuracy of our EPG.
#The following test channels are from public sharing on the Internet.
#EPG.pw does not provide or store any streaming media content.All channels are automatically collected from the network through crawlers, without any manual participation, just for testing purposes. Therefore, we do not guarantee the stability and legality of the channels, nor do we assume corresponding legal responsibilities. All legal responsibilities It should be the responsibility of the user and the source provider.
#If you don't know how to use it, or don't have time to test it, you can download this recommended app for testing.
#https://epg.pw/app_download.html
#這個檔案是由https://epg.pw自動生成的,僅僅只是用於測試epg的準確性.
#以下的測試頻道均為網路上的公開分享頻道.
#EPG.pw並不提供也不儲存任何的流媒體內容.所有的頻道都是由自動化系統通過網路自動收集而來,並沒有任何人工參與,僅僅只是為了測試.因此我們並不保證頻道的穩定性與合法性,我們也不承擔任何相關的法律責任.所有的法律責任與相關後果應由頻道的使用者與提供者自行承擔.
#如果您不知道如何使用這個檔案,或者並沒有時間進行測試,那麼您可以下載我們推薦的APP來進行測試.
#下載地址為https://epg.pw/app_download.html


Cartoon,#genre#
Monterrico TV[geo-blocked],https://epg.pw/stream/baf5851320185a4b46547dfc05f3842ed82d6e715d6ef77ec4481a297f0dd72b.m3u8
Monterrico TV,https://epg.pw/stream/bb1da861a24a4ecbe0f3f3a03128b2c4ba75285e949cb9bdbfea0827f633a3c2.m3u8
Monterrico TV,https://epg.pw/stream/d330a787f2134946af256cafad7c3f588185bb81a8da082730c94a2f101aa5ac.ctv
Movistar Deportes[geo-blocked],https://epg.pw/stream/ff296e8fa939e77229d54de85f1a5a8930cf8e93a41d9a0309bcf5bd14b493ee.ctv
Movistar Deportes,https://epg.pw/stream/d9757a21f03f909238ba6222f63c3bcf7fd1067cd2ffae2382fb70129e880aaa.ctv
Movistar Deportes[geo-blocked],https://epg.pw/stream/ce8c2c0e9a176461fa98f2b4909d24814623392d8e6a7c9d78188374ba4fc0af.ctv
Movistar Deportes,https://epg.pw/stream/a58aca729dafb45161e67b7ff136ef240753b42793037747454e518c2fa2ef73.ctv
Movistar Deportes[geo-blocked],https://epg.pw/stream/5640f0cf555e9f9a632c31bbfe3b6b990dc1f415723a41f6613d9900329039d9.ctv
Movistar Deportes[geo-blocked],https://epg.pw/stream/11bba92bb8c86357d8da637a809aa423e2773d26da4a7700349748c57b12506f.m3u8
Movistar Deportes[geo-blocked],https://epg.pw/stream/dd45ee4f396904b2eda370e87a9c2e1ba26997c74deb62f7d012c0316c4e378a.ctv
Movistar Deportes,https://epg.pw/stream/a6760b49899705c9c2faa25d20030fb4bf5ffdea870e2a1a86ba9e1f82feff13.ctv
Movistar Deportes,https://epg.pw/stream/681d5c6ea0d02360092066934a52825e797654d6ffc3704404c6461c5ae1d747.ctv
Movistar Deportes,https://epg.pw/stream/68d23f398aa4a56939c5b0fd583b006579db2c6aa0cfa1e4cd5af4da23f5c1f5.ctv
Movistar Deportes,https://epg.pw/stream/fce062a1e22220e64c47b1c8672df88b94233fd794fe12d42494eff69e9bbcb0.ctv
Movistar Deportes,https://epg.pw/stream/123b6cc585f8de8d85ec3234af554bda1e01776e00563cc31024e5efbff5b1bb.ctv
Movistar Deportes[geo-blocked],https://epg.pw/stream/f6f387f10f3e24d25f25df3d91b1fbe9393aedece6063a3c8299db5b1b7aadd5.ctv
Movistar Deportes,https://epg.pw/stream/2ce23cd0a83e6eeee6fa769df20a59ae7a9ed89e8a2d84bbd1ff071371607167.ctv
Movistar Deportes,https://epg.pw/stream/ee0cc8067269f47b5e34bf765466d5098bdbd1c697b696bf2bfaeaf93a3f8e19.ctv
Movistar Deportes,https://epg.pw/stream/0a0fbb60ca852c006a6b391b79d4f838e4c53296c3e7a114c67e51f4719ec3ed.ctv
Movistar Deportes,https://epg.pw/stream/6b7b1ed28c1a2c0cace9079479f21e8b7779e99e66d211886d2a66829626c1ec.ctv
Movistar Deportes,https://epg.pw/stream/8872e0e9b59af08d7b108fd38e9cfeecc198886dec94b9d7fa618e8b800774f5.ctv
Movistar Deportes,https://epg.pw/stream/decfe412dab768d2f8c7ed0120634ed7a7c729d3f944e7c886c1b12ac00163be.ctv
Movistar Deportes,https://epg.pw/stream/7f7e4f4d0cda292955651d5174c8c6dc3db891d6b6b40c49148d462fe58d2c41.ctv
