#This file is automatically generated by https://epg.pw and is mainly used to test the accuracy of our EPG.
#The following test channels are from public sharing on the Internet.
#EPG.pw does not provide or store any streaming media content.All channels are automatically collected from the network through crawlers, without any manual participation, just for testing purposes. Therefore, we do not guarantee the stability and legality of the channels, nor do we assume corresponding legal responsibilities. All legal responsibilities It should be the responsibility of the user and the source provider.
#If you don't know how to use it, or don't have time to test it, you can download this recommended app for testing.
#https://epg.pw/app_download.html
#這個檔案是由https://epg.pw自動生成的,僅僅只是用於測試epg的準確性.
#以下的測試頻道均為網路上的公開分享頻道.
#EPG.pw並不提供也不儲存任何的流媒體內容.所有的頻道都是由自動化系統通過網路自動收集而來,並沒有任何人工參與,僅僅只是為了測試.因此我們並不保證頻道的穩定性與合法性,我們也不承擔任何相關的法律責任.所有的法律責任與相關後果應由頻道的使用者與提供者自行承擔.
#如果您不知道如何使用這個檔案,或者並沒有時間進行測試,那麼您可以下載我們推薦的APP來進行測試.
#下載地址為https://epg.pw/app_download.html


Cartoon,#genre#
Teen TV[geo-blocked],https://epg.pw/stream/148693cf81f76099015292698f6b566def06d935ea35e3ec28a72bf1d62e05ae.m3u8
Teen TV[geo-blocked],https://epg.pw/stream/9646850043b4aba5358539468ec08aea0d324f0478c69d6c6f1d9b99f1ffe59b.m3u8
Teen TV,https://epg.pw/stream/e538a11a2ebbe9eb1827953da341e1cb1875b1bbe16ffd01e7f3a72f0d6d29a7.m3u8
Teen TV[geo-blocked],https://epg.pw/stream/4ed7f02bacf65204d5143b9757724bbaed653f325673e199665c5f8e3e98dd73.m3u8
Teen TV[geo-blocked],https://epg.pw/stream/caba6aeaa6ef314f17e21383ff09343958d30496cff9111e695d932361b85526.m3u8
Teen TV,https://epg.pw/stream/ec70791c22ca382bdc8c9286b8c081016ca2eeae1cb8d93498e27d5ddbaed184.m3u8
Teen TV,https://epg.pw/stream/f965c6bc55e33e1033be90b06d7da747423d484db25c98a5b62b567f7dddad72.m3u8
Teen TV,https://epg.pw/stream/62a9c513b48c35c83f85be3c15e07edd49e28bb527672f5664b6a74bd6abcf36.m3u8
Teen TV,https://epg.pw/stream/e2e55ea6a9203c7373f4b8f1ed85165d65a5ed1efc8aab63820cb6bbe23a34aa.m3u8
Teen TV,https://epg.pw/stream/b9e6ae37bce0b354098b4b640607eadf901e42b8fc01ef2a067244fb416aa981.m3u8
Teen TV,https://epg.pw/stream/3467ba5e49769e19490b9a2f8324fcb7aecbfc2fd8f9143071e3d302eac3d356.m3u8
Teen TV[geo-blocked],https://epg.pw/stream/0adb7491e4305bbb24ae9d7fd393a6cd4a56cb5b5fe60572c6b486804fcb3eb7.m3u8
Teen TV[geo-blocked],https://epg.pw/stream/ed1137533dbfd99cc52ddf7858160307973176fb9b803b4cc1000763de9fe9d5.ctv
Teen TV[geo-blocked],https://epg.pw/stream/97553d520966f301030fd9c4de6616f3d6c334ceb79c994f6a4eab56be05b99d.m3u8
Teen TV[geo-blocked],https://epg.pw/stream/aea61a94c487801363e45c0b1a6af7d8457428312c807160fc150e1ae2f4e3d3.m3u8
Teen TV[geo-blocked],https://epg.pw/stream/0e9c4203d078254f6143505c0d42337c1b181d3e5d5ad55f32ea725a00e8c34f.ctv
Teen TV,https://epg.pw/stream/a8159e57cd62baa3239b06609b2ce391c48d39effb7e34ba39f99d6dd6136108.m3u8
Teen TV,https://epg.pw/stream/830b5510b3f8f1da266652f3b5f413c021f03e9e41826c09ec38f42ae4a7c510.m3u8
Teen TV,https://epg.pw/stream/d9c5439a52d82fa7f79c702f9a82c150c2f7e23a72ae7e25d9158e22506c47cf.m3u8
VOX Music TV,https://epg.pw/stream/ee8f6ac668494b54d170ffcc45e78c02654bd4038ac8b0d5aabc622d97d45f01.ctv
VOX Music TV[geo-blocked],https://epg.pw/stream/d40c19cdd50d721cc16aeddda8c7efcfd07e9d54ab4d58e92e5769af7bfecc52.m3u8
VOX Music TV,https://epg.pw/stream/a0086df67665bd932363b7edeb111e676141d0097a43f91176e51f7c7607c785.ctv
VOX Music TV[geo-blocked],https://epg.pw/stream/9068d1ca8f6e4e227d42ab15d6cb9be08c3db678adaab1e10cd9aac054d7ee77.ctv
VOX Music TV[geo-blocked],https://epg.pw/stream/062975d6682c6ae5bdc83f94c9bd122e1cf3704af8f688e1a088441c53815143.m3u8
WORLD FASHION CHANNEL[geo-blocked],https://epg.pw/stream/40f038cab0fd7ea56b8630dec88a48ad6ff8633bb4363e500fd3f42008d0c758.m3u8
WORLD FASHION CHANNEL[geo-blocked],https://epg.pw/stream/3599cd7b9a5dca13e8f358511f403fe9e4044d56054fcfef475f72f45ac1ea65.m3u8
WORLD FASHION CHANNEL[geo-blocked],https://epg.pw/stream/230984deb795b8cc606a6edd3fe8f6d77b73be81368baf7c8c528044f67696a2.m3u8
WORLD FASHION CHANNEL,https://epg.pw/stream/91e1335ce1dd287c7d8f6170ab844dd1d9e5c367a87ea5ea989d7b2173795d77.m3u8
WORLD FASHION CHANNEL,https://epg.pw/stream/d88af7875d0251e2d06d9e1ad6eafea03a1b532711f021a0453a46e8f584fa62.m3u8
НТВ,https://epg.pw/stream/f734d324034d9a8cc49af506664be167952589fbcb33ff1324363725ab0ff8ae.m3u8
НТВ,https://epg.pw/stream/326a360d838dedb5cc2296e4f849277ba16d675de4826679b22b2248604ec66c.m3u8
НТВ[geo-blocked],https://epg.pw/stream/48ca355662e9f8aa89b97a691114d31bfceefe73e55c35a92e2e150c7431deec.m3u8
НТВ,https://epg.pw/stream/efef03ac71db8c871a24d2cd076c19c08c7601c1755e50faa4e0443f88906b43.m3u8
НТВ[geo-blocked],https://epg.pw/stream/dfc8073b2bd514afbe6864184940ba9c1a21c759cd0e9833396e4207efcb295d.m3u8
НТВ,https://epg.pw/stream/bb904258d176b0d2841be6c2c5957c6b11a579eab1ad77d03f65bd4ea1845bab.m3u8
НТВ[geo-blocked],https://epg.pw/stream/adb6e0c5d6532244cfb1ed6fe3e931cec81dc2882f897e4dd209f381b462f889.m3u8
НТВ,https://epg.pw/stream/30532ddb95a4fd3e2446142a2c514a5d393e50c3ebceb52cf79539ba38e520aa.m3u8
НТВ,https://epg.pw/stream/ad01f4d2c48c3186a8d230a3bbbd0cae4abf2a83b50614ab73a7a48ad4bee484.m3u8
НТВ[geo-blocked],https://epg.pw/stream/ebf037e79830c00c9e540a674f493d9fd8e5d6fd9141b6e5fddd2bed4cfa84b3.m3u8
НТВ[geo-blocked],https://epg.pw/stream/3982919542ef6d8c2b3e01567c907818fe631b9fe82e710ecc1a1686d770fc89.m3u8
НТВ,https://epg.pw/stream/215de2ebbd5fe4d098acc6fe630b57d3e80bf3bf968fc4b306040c9dabcfa20c.m3u8
НТВ,https://epg.pw/stream/1947a625354b8f9e8fc1c0f6a268101517f9f116aa035123568cd5e417406463.m3u8
НТВ,https://epg.pw/stream/f521a7cc22be95b1e82779830ce489f0b9079625d93626b284634f3cad3575ef.m3u8
СТС,https://epg.pw/stream/1d77e6083f3239b05b58990438584a0f170de8d547c935de2ceb71090f9e286d.m3u8
СТС,https://epg.pw/stream/2870fdb45d5fe383bc4721d89c157478d8cb08f7fa34f61cddab635b0f5004b4.m3u8
СТС[geo-blocked],https://epg.pw/stream/608565bbce0aba865c2a6e9b5e00d539d0a8c97b440fb7a77ff7d63638c167b1.m3u8
СТС,https://epg.pw/stream/29e65f7a971858ea261c7cae39b21ae50a97c88f923cc77528692d4935538006.m3u8
СТС,https://epg.pw/stream/9b58d58a6d42e527fb46be26dacaae1b8ce0b813d50da51166ff663fc905ef98.m3u8
ТНТ,https://epg.pw/stream/5f2143aba40ee10d53c6f27c7dafb3acbdef267c9209c73862e06d5bc8fb721e.m3u8
ТНТ,https://epg.pw/stream/887d403e36d091ecec5ef8a9d8ed42f22f40eb7c48438ad56ed2fb682257d15b.m3u8
ТНТ[geo-blocked],https://epg.pw/stream/66988eff87b8f3b32f604049dcb4536acc89352fdd549114dde1adc2a4066cd9.m3u8
ТНТ,https://epg.pw/stream/3be65fbc8fd667bbf53d7a6bd2206822bf150f4876e71525814eb7ef188c894f.m3u8
ТНТ[geo-blocked],https://epg.pw/stream/79e9c89aefe8ded7da4512152add33abcb548009b1885bb3288bb11a01f2eaf4.m3u8
ТНТ[geo-blocked],https://epg.pw/stream/9ccc8b5aaa3936e5a4dbecef67903fd778cc3ac6aca63fd033fd4aa8ff46561f.m3u8
ТНТ,https://epg.pw/stream/f8c2380cd141aad6cfa2dbef80fedfc5ad923cc5b2fbed8b8a245a6af61f495c.m3u8
ТНТ[geo-blocked],https://epg.pw/stream/283d6266da4a6850a7aa3313e6b92f41812772dabdbde15afad96678c145be39.m3u8
ТНТ[geo-blocked],https://epg.pw/stream/9162c09a46f92efcd7bcc69f2f7757bb09337277c93be5c91914f9c52d1660cb.m3u8
ТНТ,https://epg.pw/stream/09f109d4c2a51388df279a197ef8e94ab61a04091a5808068895a0a7f1c054fd.m3u8
ТНТ,https://epg.pw/stream/e94c15b19a5843500cb13fa943ea20ef24d92c98a3fa1437b7605de562a59074.m3u8
ШАНСОН ТВ[geo-blocked],https://epg.pw/stream/267bc2a1eb44f51b9e0a5600af94b1471d402bf9fbad9e7bd9e7bbfde10f9e43.m3u8
ШАНСОН ТВ,https://epg.pw/stream/7b16d59055080d6b22283d31834e5a6534c079494ca909f49a4496b615a528a7.m3u8
ШАНСОН ТВ,https://epg.pw/stream/c6ec7c2fc41484ebb78a262488911dbb25023f56dad6eb14ac5786c226164209.m3u8
ШАНСОН ТВ[geo-blocked],https://epg.pw/stream/7a33edba507925dbd48ee6dfcf4d2e90185b3d884d3c820ac60622510d1b5007.m3u8
ШАНСОН ТВ[geo-blocked],https://epg.pw/stream/e4af447fbb7d2baa1795b9bd1aca6f33260a8ba73c576fc8dc85a81493cbeb1b.m3u8
ШАНСОН ТВ[geo-blocked],https://epg.pw/stream/811c62a14dc987ad1ffa40c553a761224baccd56f1347b3bdc74d8b0d798f878.m3u8
ШАНСОН ТВ,https://epg.pw/stream/75ea07f240980825ed0f82b17fbd8876690680c14b7cbfe143f33e40d4b91202.m3u8
Generic,#genre#
9 ВОЛНА,https://epg.pw/stream/76bcbbd619dfd7b75e9cdd54b9cd39499bf6d22f8d3d265b67e517b14270d22a.m3u8
9 ВОЛНА[geo-blocked],https://epg.pw/stream/995c49ccf54964ae2af5661221957d701d41ffc4431ce57e262388c745760834.m3u8
ARM TV Russia,https://epg.pw/stream/320e23a8ef65565393826766f759f8a86dd25f93291938c377faf5c06512d592.m3u8
ARM TV Russia[geo-blocked],https://epg.pw/stream/8b0705b9f175aecf2d4c0da4c3670b36bead75d56c1fe737654bcd6437a74337.ctv
ARM TV Russia,https://epg.pw/stream/a585c13fb40267fe636c8499f529769761c7e2567b3a55a83980e08e882b06e5.ctv
Amedia Premium HD[geo-blocked],https://epg.pw/stream/ef27908d87f1d66320cfc11499c810c53ec78081ab7f623dbfa52f7cd04281d9.m3u8
