#This file is automatically generated by https://epg.pw and is mainly used to test the accuracy of our EPG.
#The following test channels are from public sharing on the Internet.
#EPG.pw does not provide or store any streaming media content.All channels are automatically collected from the network through crawlers, without any manual participation, just for testing purposes. Therefore, we do not guarantee the stability and legality of the channels, nor do we assume corresponding legal responsibilities. All legal responsibilities It should be the responsibility of the user and the source provider.
#If you don't know how to use it, or don't have time to test it, you can download this recommended app for testing.
#https://epg.pw/app_download.html
#這個檔案是由https://epg.pw自動生成的,僅僅只是用於測試epg的準確性.
#以下的測試頻道均為網路上的公開分享頻道.
#EPG.pw並不提供也不儲存任何的流媒體內容.所有的頻道都是由自動化系統通過網路自動收集而來,並沒有任何人工參與,僅僅只是為了測試.因此我們並不保證頻道的穩定性與合法性,我們也不承擔任何相關的法律責任.所有的法律責任與相關後果應由頻道的使用者與提供者自行承擔.
#如果您不知道如何使用這個檔案,或者並沒有時間進行測試,那麼您可以下載我們推薦的APP來進行測試.
#下載地址為https://epg.pw/app_download.html


Cartoon,#genre#
Ionian Channel Greece[geo-blocked],https://epg.pw/stream/98518298fdaa3a676c5b70e87154e4987fa26c1fe3cca3c737d26fbc081fb22c.m3u8
Ionian Channel Greece[geo-blocked],https://epg.pw/stream/d582cad423fa56b26f581a564138d1d03c6ac1a70a57af8a0a9523f543d11da2.m3u8
Ionian Channel Greece[geo-blocked],https://epg.pw/stream/147694232e0351797a6fe93d12c2ec92bcb3039dc728bf23441325fa477f1a37.m3u8
Ionian Channel Greece[geo-blocked],https://epg.pw/stream/e823369fd2f241616d52b1b7b185840053cb3e7c087053aea1cc8e15937b153d.m3u8
Mega Channel Greece,https://epg.pw/stream/43cb774598a9a750965f14ab776d8da14fd40fadd7bf8a1043f7f45fa52cac59.ctv
Mega Channel Greece,https://epg.pw/stream/32f77e5c0e1c7d1414ca345d0ef4753c3736e666915c9d877364c085cc4fc732.ctv
Mega Cosmos Greece,https://epg.pw/stream/7d49ca28c6e7223171c897da50f7c38f4c9d8cea10e146ce6ca11f3c2274d332.ctv
NEA TV Greece[geo-blocked],https://epg.pw/stream/084a3e9e02169aa85581db12ce5d88b434a52b3e321f44ea2c506fc525245aa9.m3u8
NEA TV Greece[geo-blocked],https://epg.pw/stream/a38e93bc42ae7ff8d2dc0a5f3ad31df522c09f02d0f78ffca94ddc86a334e687.m3u8
RIKSat Greece,https://epg.pw/stream/9fde44fefc67f2006fbe674fad3c9ebcdb6521403b8fd12edbe5dbbeaa4ba6a5.ctv
Skai TV Greece,https://epg.pw/stream/cbf51e2bd58332239734f78c3e33bb7088113a8ff010c22025b1e41d63105f8c.m3u8
Skai TV Greece[geo-blocked],https://epg.pw/stream/8047704b07234818c9a727dbb7187f65139a55884647e7b178af0e7cab958138.m3u8
Skai TV Greece[geo-blocked],https://epg.pw/stream/5b4d8a7a6386b45cc91983ab03f584b27a057de1e239e613a544465e635d592c.m3u8
TV Creta Greece,https://epg.pw/stream/1998ee2e150b2cece756c2eaed6f90013d186d21cca232712791f2156fff9c67.m3u8
TV Creta Greece[geo-blocked],https://epg.pw/stream/ba206bee22e8156665e058058cb4f4486b12d49d298bb07897d9de34b447b72d.m3u8
Αιγαίο τηλεόραση[geo-blocked],https://epg.pw/stream/afa7bc05d1b74a77f191599d3f6e9b06836c0c52b99dc21e3fa5656a23ac4021.m3u8
News,#genre#
EuroNews Greece[geo-blocked],https://epg.pw/stream/34b63cafd06ea470c02e52e115e76fa8aea7302bc5f264b3f04f797d130eb3f9.m3u8
SBC Business TV Greece,https://epg.pw/stream/2bd8c85c455c327a3ddcede2175d6da755796f2e60e0e5c78db82fe608591a4b.ctv
SBC Business TV Greece,https://epg.pw/stream/04dd5fb12b8c2a6d78ac6aca7bcec443053f50c546c36eded855fbb908b825f3.ctv
SBC Business TV Greece[geo-blocked],https://epg.pw/stream/1abcd8948b5ef9abe7e42b02900283d17b1147f9ac44a2a38c988e60e126001f.m3u8
SBC Business TV Greece,https://epg.pw/stream/a148dc9a315791a30383d0b39eebd7ec969467357e4e21d352dd9d21f347c5c6.ctv
Other,#genre#
Kontra Channel,https://epg.pw/stream/d78dae4c07abba77fe67261984011525884eb1f2b709ea3312e9926a4d7d2885.m3u8
Kontra Channel,https://epg.pw/stream/699298660a1a37c5d54c54f9772185463e46db4d5173f163ec6668d750dfaf0b.ctv
Sport,#genre#
NOVA SPORT,https://epg.pw/stream/b386bbd50e1c4259eb72af50e19a4fd6bdd8dcd6b8e81cfc2fef32a476a07254.ctv
NOVA SPORT,https://epg.pw/stream/ebbe5fdb23ed51f1eca712587bd62f1a56eb07354a9634587da53189953849fd.ctv
NOVA SPORT,https://epg.pw/stream/68b4c11ec34decb29d68b4731fee3efd5f2f4c454360aeab3e2d731e1e5c8465.ctv
