#This file is automatically generated by https://epg.pw and is mainly used to test the accuracy of our EPG.
#The following test channels are from public sharing on the Internet.
#EPG.pw does not provide or store any streaming media content.All channels are automatically collected from the network through crawlers, without any manual participation, just for testing purposes. Therefore, we do not guarantee the stability and legality of the channels, nor do we assume corresponding legal responsibilities. All legal responsibilities It should be the responsibility of the user and the source provider.
#If you don't know how to use it, or don't have time to test it, you can download this recommended app for testing.
#https://epg.pw/app_download.html
#這個檔案是由https://epg.pw自動生成的,僅僅只是用於測試epg的準確性.
#以下的測試頻道均為網路上的公開分享頻道.
#EPG.pw並不提供也不儲存任何的流媒體內容.所有的頻道都是由自動化系統通過網路自動收集而來,並沒有任何人工參與,僅僅只是為了測試.因此我們並不保證頻道的穩定性與合法性,我們也不承擔任何相關的法律責任.所有的法律責任與相關後果應由頻道的使用者與提供者自行承擔.
#如果您不知道如何使用這個檔案,或者並沒有時間進行測試,那麼您可以下載我們推薦的APP來進行測試.
#下載地址為https://epg.pw/app_download.html


Entertainment,#genre#
Arena Sport,https://epg.pw/stream/7cdf68872090c83f2a7558cf7e3822755089be13a3b6268187b70986d57d5a29.ctv
Arena Sport,https://epg.pw/stream/6905482715009167f47b9542246bea050b1110b5ab5593b2f168577e9b8a4a84.ctv
Arena Sport 1 Hrvatska[geo-blocked],https://epg.pw/stream/12e90fae996f9652aab0c83035d57a7aeffedf38d4dffb0f743ce7f3f226ce55.m3u8
Arena Sport 1 Hrvatska[geo-blocked],https://epg.pw/stream/ccf6b800d5d31e44689a50f911468d61b9b7c86fb4d432615b2444a877d470c0.m3u8
Arena Sport 1 Hrvatska[geo-blocked],https://epg.pw/stream/eed029ef198f9fb0413b5cb935c6a58b7a295f6f8999841ec94b24d6af4e23c5.ctv
Arena Sport 1 Hrvatska,https://epg.pw/stream/f53026cf88211a10808002d778783291fc33edd0cd835aac111d56015c7c7f53.ctv
Arena Sport 1 Hrvatska,https://epg.pw/stream/4a077d726fd1cfb1af8d190dcc768040cd359aacb06bb0f863a9a952e98c9cb4.ctv
Arena Sport 2 Hrvatska[geo-blocked],https://epg.pw/stream/4334b79c7b778590b1651464c759ffe32440a4027b9fe188efe16744eecf1d9b.ctv
Arena Sport 2 Hrvatska[geo-blocked],https://epg.pw/stream/922336b2e458adde1be8c5157e725785bf10bf6b7037b351e213afd6d367b98c.ctv
Arena Sport 2 Hrvatska[geo-blocked],https://epg.pw/stream/3d8169eb4a39c3658abe3a511c0ee223294175eadb5cf5464dbc6bf1a4146c01.m3u8
Arena Sport 2 Hrvatska,https://epg.pw/stream/91085aa3921c1eb3706cfb08bd6370284d54225d2c5ff5d036e30d6144b89d03.ctv
Arena Sport 2 Hrvatska,https://epg.pw/stream/c7e954958e8a468f4c13f7ce571977d440963971ff4cbd18fac520fd726d14cf.ctv
Arena Sport 3 Hrvatska[geo-blocked],https://epg.pw/stream/448993de6293284b247df03a21a42e23db371d2f3aff02e8ce4b7825940f944f.ctv
Arena Sport 3 Hrvatska[geo-blocked],https://epg.pw/stream/e9875ad3b343ed75cd33a0da2203232b1c904a5e3287069f71d77df358673ba9.m3u8
Arena Sport 3 Hrvatska,https://epg.pw/stream/f10ea08536bb5579129d4cd2e4393c1824d1c74550201a668b7e514a569d3d9b.ctv
Arena Sport 3 Hrvatska,https://epg.pw/stream/855f145d5c7d7dd1920b13a10fe2eb8aaea88ebfbb9b07372760f6dceb7a6ed4.ctv
Arena Sport 4 Hrvatska,https://epg.pw/stream/d710bce7fe459d241fededfc512add2a73225144fc788352b578293e65e29fec.ctv
Arena Sport 4 Hrvatska[geo-blocked],https://epg.pw/stream/dadf5eed6cbdd1bb8a86cede228112f7bb484872eadf8919317830fbde1f4642.m3u8
Arena Sport 4 Hrvatska,https://epg.pw/stream/b2c4aa132b9802b4d4344049fff5f7b68d56cc89ae99cd8b46a192b4f0139feb.ctv
Arena Sport 5 Hrvatska[geo-blocked],https://epg.pw/stream/c17040711a8047d252592a26bb6eced6b0b77b29d09fefbcf90c8a5e22c2f9e9.m3u8
Arena Sport 5 Hrvatska,https://epg.pw/stream/50d2fff2614d66efd47645fff8de17045cb133965a609b02bc235c31d58ddfeb.ctv
Arena Sport 5 Hrvatska,https://epg.pw/stream/ec0347c39ba4aaaeea889a0fe3458aaa0d4299f035257326355cb30b4e7c8d7f.ctv
Arena Sport 5 Hrvatska,https://epg.pw/stream/a3bfc4fee22e60c1eae91ca2ac628061520e07d3bb890878500bdd04f794e4db.ctv
RTL SPORT[geo-blocked],https://epg.pw/stream/a4e5c42de63694913e5b33f4b4e5a03c782063c73a774247eb3f7c5902e767b1.ctv
SPORT KLUB,https://epg.pw/stream/d75c49b17940352f0c25cd2b6e09813d36b4bfcf46c4e77e2342890155ba5a9e.ctv
SPORT KLUB,https://epg.pw/stream/1b713edb1d8cf0f1c628b6f4948d3b7bbac1a91f4f71f4ef10f69dcc06fcae20.ctv
SPORT KLUB,https://epg.pw/stream/ddba887b3ba5921b3dddfd1d3f850e36e6c6eaa50d1dde5247f4a082d92d6f83.ctv
SPORT KLUB,https://epg.pw/stream/5c52619f85e4863ba52e4ec380863cb08064c95a6b5b400ac93e9eda9476f33d.ctv
SPORT KLUB,https://epg.pw/stream/7cf742b360aabd9016521f189d01edc3fd4f897cdce39524ab2032c68e808e57.ctv
SPORT KLUB,https://epg.pw/stream/b16d4766659f0ab5fa421a9d6b18339b11b453531963fa47b2fca193c2ed3819.ctv
SPORT KLUB,https://epg.pw/stream/5bfe42d5a1e5019825e54a9a7dc85a74ea2dfc88af04afb55b212c803108d391.ctv
SPORT KLUB,https://epg.pw/stream/6262efc3f3baf5979aa197c4c1ca36e2b0e7ee98f1eed952460c4545dc3d71fc.ctv
SPORT KLUB,https://epg.pw/stream/3827191b4934e5bb111d61e73400a7d5009a2efcd406fa7bc8fbf3b1d49b4608.ctv
SPORT KLUB,https://epg.pw/stream/46e0c1cbd4a650f8ef513a0c60fa51b81a78c6a2f3ad29ed297529d560387619.ctv
SPORT KLUB,https://epg.pw/stream/5f2d5e4bc7a25271b810c05fd7faaa9d3e4cd03adaa8ff008c4556765fcde3bf.m3u8
SPORT KLUB,https://epg.pw/stream/6822d04fe89ac842dd6936283c1b2648ff49b7395b5ca6dcbece8baa08086fbb.ctv
SPORT KLUB,https://epg.pw/stream/e912e00b29f3159d0d8cd0aa509cb11ec58033097fee2bd272391dc1f8e15484.ctv
SPORT KLUB,https://epg.pw/stream/3493aee59410e1680d6b2830291d7f4dc4014e7f0170ab12bbc43f1830652b73.ctv
SPORT KLUB,https://epg.pw/stream/428180086819b3105b0af5690b472f2988e68cf8db6edc497dfabd7adf149456.ctv
SPORT KLUB,https://epg.pw/stream/e383bac4fe545ad8185390c75534706f9f6cdb6cae1e396e2e057f74ca7db3b5.ctv
SPORT KLUB,https://epg.pw/stream/1b121e0bddc59d8ada87886af87ff17f38bdca82b1e9c4e4d28b2ed01fee06d2.ctv
SPORT KLUB,https://epg.pw/stream/d8394164dd8abf68a6a0921a405729dfcf14f87acf46071c28ab9f410fa1ad15.ctv
SPORT KLUB,https://epg.pw/stream/355040f13afce5ca7c2e571bb7f5cd0f82bddab57d1f6b0a6fe18c9285e03f23.ctv
SPORT KLUB,https://epg.pw/stream/b31710b5b8ed4f9233e8cf7a9d0af50e80bd43bc8d74ced16c407471c62e9a03.ctv
SPORT KLUB,https://epg.pw/stream/6194e2df615244420e31061dd854771f522d196fbcd9354bef958902f712d59b.ctv
SPORT KLUB,https://epg.pw/stream/e2cec5e5dfb6498131f5c173a8f223614c4c495fd881e41bb39cc76310b6d46a.ctv
SPORT KLUB,https://epg.pw/stream/ad9dc772154c9af3bd01268d5e858f047eaf38ad56edbf6a8e95b306fae176be.ctv
SPORT KLUB,https://epg.pw/stream/3146d169ff1d9e1cd87110839978b4f3d9ee768126fc8384ffe58eb707922bb4.ctv
SPORT KLUB,https://epg.pw/stream/1ad4dbabc8eedfcc5e5ff8765f2fef21c59a027d1b48356103a6b4f5800b48f5.ctv
Sportska televizija,https://epg.pw/stream/8efb2c5a0c26d3560c5384a11c86d03eb7cf28fff1dc045f4c3b499486718a7f.ctv
